url	first_seen	portal	title	company	status
https://job-boards.greenhouse.io/anthropic/jobs/4641822008	2026-04-22	greenhouse-api	Senior Software Engineer, Inference	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/4981828008	2026-04-22	greenhouse-api	Senior+ Software Engineer, Research Tools	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5134895008	2026-04-22	greenhouse-api	Senior Staff Software Engineer, API	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5172245008	2026-04-22	greenhouse-api	Senior / Staff+ Software Engineer, Voice Platform	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5123039008	2026-04-22	greenhouse-api	Software Engineer, Account Abuse	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5168829008	2026-04-22	greenhouse-api	Software Engineer, Cloud Inference Safeguards	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5108982008	2026-04-22	greenhouse-api	Software Engineer, Compute Efficiency	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5063007008	2026-04-22	greenhouse-api	Software Engineer, Cybersecurity Products	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/4980420008	2026-04-22	greenhouse-api	Software Engineer, Desktop	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5174743008	2026-04-22	greenhouse-api	Software Engineer, Full-stack	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5109273008	2026-04-22	greenhouse-api	Software Engineer, Human Data Interface	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5111745008	2026-04-22	greenhouse-api	Software Engineer, Inference Deployment	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5157844008	2026-04-22	greenhouse-api	Software Engineer, Platform	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5191226008	2026-04-22	greenhouse-api	Software Engineer, Research Data Platform	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/4951844008	2026-04-22	greenhouse-api	Software Engineer, Safeguards	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5074908008	2026-04-22	greenhouse-api	Software Engineer, Safeguards Infrastructure 	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5083039008	2026-04-22	greenhouse-api	Software Engineer, Sandboxing	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5025591008	2026-04-22	greenhouse-api	Software Engineer, Sandboxing (Systems)	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/4673416008	2026-04-22	greenhouse-api	Software Engineer, UI Platform	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5117581008	2026-04-22	greenhouse-api	Solutions Architect, Applied AI	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5192805008	2026-04-22	greenhouse-api	Solutions Architect, Applied AI (Commercial)	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5065835008	2026-04-22	greenhouse-api	Solutions Architect, Applied AI (Digital Native Business)	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5079540008	2026-04-22	greenhouse-api	Solutions Architect, Applied AI (Federal Civilian)	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5140405008	2026-04-22	greenhouse-api	Solutions Architect, Applied AI (Government Technology)	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/4977624008	2026-04-22	greenhouse-api	 Solutions Architect, Applied AI (Industries)	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5031670008	2026-04-22	greenhouse-api	Solutions Architect, Applied AI (Industries)	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5079511008	2026-04-22	greenhouse-api	Solutions Architect, Applied AI (National Security)	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5057258008	2026-04-22	greenhouse-api	Solutions Architect, Applied AI (Startups)	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5140403008	2026-04-22	greenhouse-api	Solutions Architect, Applied AI (State and Local Government, West)	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5126080008	2026-04-22	greenhouse-api	Solutions Architect, National Security	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5152348008	2026-04-22	greenhouse-api	Sr. Software Engineer, Inference	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5113224008	2026-04-22	greenhouse-api	Staff / Senior Software Engineer, AI Reliability	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5107466008	2026-04-22	greenhouse-api	Staff / Senior Software Engineer, Cloud Inference	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5126702008	2026-04-22	greenhouse-api	Staff / Senior Software Engineer, Compute Capacity	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/4951696008	2026-04-22	greenhouse-api	Staff / Senior Software Engineer, Inference	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5101173008	2026-04-22	greenhouse-api	Staff Software Engineer, AI Reliability Engineering	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5174755008	2026-04-22	greenhouse-api	Staff+ Software Engineer, Backend	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5146298008	2026-04-22	greenhouse-api	Staff Software Engineer, Billing Platform	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5073998008	2026-04-22	greenhouse-api	 Staff Software Engineer, Continuous Integration	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5151069008	2026-04-22	greenhouse-api	Staff+ Software Engineer, Databases	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5114768008	2026-04-22	greenhouse-api	Staff+ Software Engineer, Data Infrastructure	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5110511008	2026-04-22	greenhouse-api	Staff+ Software Engineer, Developer Productivity	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5174747008	2026-04-22	greenhouse-api	Staff+ Software Engineer, Full-stack	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5150472008	2026-04-22	greenhouse-api	Staff Software Engineer, Inference	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5102440008	2026-04-22	greenhouse-api	Staff+ Software Engineer, Observability	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5157847008	2026-04-22	greenhouse-api	Staff+ Software Engineer, Platform	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/4915842008	2026-04-22	greenhouse-api	Staff Software Engineer, Systems	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5108817008	2026-04-22	greenhouse-api	Staff+ Software Engineer, Systems	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5041299008	2026-04-22	greenhouse-api	Strategic Account Executive, Retail & Commercial Banking	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5122119008	2026-04-22	greenhouse-api	Support Operations Specialist, AI Agent Management	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5017903008	2026-04-22	greenhouse-api	Technical Deployment, Applied AI	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5153754008	2026-04-22	greenhouse-api	Technical Deployment Lead, Applied AI	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5149802008	2026-04-22	greenhouse-api	Transformative AI Research Economist, Economic Research 	Anthropic (remote)	added
https://job-boards.greenhouse.io/anthropic/jobs/5026097008	2026-04-22	greenhouse-api	UI Software Engineer, Claude.ai Consumer Product 	Anthropic (remote)	added
https://job-boards.greenhouse.io/mixpanel/jobs/7052292	2026-04-22	greenhouse-api	Manager, Solutions Engineering 	Mixpanel India	added
https://job-boards.greenhouse.io/mixpanel/jobs/7407407	2026-04-22	greenhouse-api	Senior Solutions Engineer	Mixpanel India	added
https://job-boards.greenhouse.io/mixpanel/jobs/7773373	2026-04-22	greenhouse-api	Software Engineer, Growth	Mixpanel India	added
https://job-boards.greenhouse.io/mixpanel/jobs/7511872	2026-04-22	greenhouse-api	Solutions Engineer 	Mixpanel India	added
https://job-boards.greenhouse.io/mixpanel/jobs/7815692	2026-04-22	greenhouse-api	Solutions Engineer (pre-sales)	Mixpanel India	added
https://jobs.lever.co/cred/cc10a8ae-9066-44fe-bb0c-d784093960cf	2026-04-22	lever-api	AML operations	CRED	added
https://job-boards.greenhouse.io/amplitude/jobs/8519031002	2026-04-22	greenhouse-api	AI Tech Partner Lead	Amplitude India	added
https://job-boards.greenhouse.io/amplitude/jobs/8457963002	2026-04-22	greenhouse-api	Principal Product Manager, AI - People & Places	Amplitude India	added
https://job-boards.greenhouse.io/amplitude/jobs/8423428002	2026-04-22	greenhouse-api	Senior Software Engineer, Core Analytics	Amplitude India	added
https://job-boards.greenhouse.io/amplitude/jobs/8445406002	2026-04-22	greenhouse-api	Senior Software Engineer,  Data Management 	Amplitude India	added
https://job-boards.greenhouse.io/amplitude/jobs/8493911002	2026-04-22	greenhouse-api	Software Engineering Manager	Amplitude India	added
https://job-boards.greenhouse.io/amplitude/jobs/8512903002	2026-04-22	greenhouse-api	Staff Software Engineer	Amplitude India	added
https://job-boards.greenhouse.io/amplitude/jobs/8444770002	2026-04-22	greenhouse-api	Staff Software Engineer, Core Analytics	Amplitude India	added
https://jobs.lever.co/meesho/b20da5af-c188-4123-b54b-5438c8a62628	2026-04-22	lever-api	Software Development Engineer - IV - Backend	Meesho	added
https://jobs.lever.co/meesho/c68ee07f-0e16-455b-bc4a-87848aaf46fa	2026-04-22	lever-api	Software Development Engineer III -Backend	Meesho	added
https://job-boards.greenhouse.io/razorpaysoftwareprivatelimited/jobs/4681550005	2026-04-23	greenhouse-api	Lead AI Engineer	Razorpay	added
https://job-boards.greenhouse.io/razorpaysoftwareprivatelimited/jobs/4681607005	2026-04-23	greenhouse-api	Lead Software Development Engineer	Razorpay	added
https://job-boards.greenhouse.io/razorpaysoftwareprivatelimited/jobs/4679953005	2026-04-23	greenhouse-api	Lead Software Development Engineer	Razorpay	added
https://job-boards.greenhouse.io/razorpaysoftwareprivatelimited/jobs/4681618005	2026-04-23	greenhouse-api	Principal Engineer I	Razorpay	skipped_title
https://job-boards.greenhouse.io/postman/jobs/7704063003	2026-04-23	greenhouse-api	Software Engineer (Fullstack, frontend-heavy), Product Trust	Postman	added
https://job-boards.greenhouse.io/postman/jobs/7485114003	2026-04-23	greenhouse-api	Backend and System Engineer, Flows	Postman	skipped_title
https://job-boards.greenhouse.io/postman/jobs/6250410003	2026-04-23	greenhouse-api	Backend and System Engineer (nodeJS or Golang)	Postman	skipped_title
https://job-boards.greenhouse.io/postman/jobs/7548940003	2026-04-23	greenhouse-api	Senior Engineer (CI/CD) - Client platform	Postman	skipped_title
https://job-boards.greenhouse.io/postman/jobs/7703916003	2026-04-23	greenhouse-api	Senior Engineer (Fullstack, backend-heavy), Product Trust	Postman	skipped_title
https://job-boards.greenhouse.io/postman/jobs/6523162003	2026-04-23	greenhouse-api	Senior Engineer, IAM	Postman	skipped_title
https://job-boards.greenhouse.io/postman/jobs/7583227003	2026-04-23	greenhouse-api	Senior Engineer, Performance Testing and Automation Monitoring	Postman	skipped_title
https://job-boards.greenhouse.io/postman/jobs/7701509003	2026-04-23	greenhouse-api	Senior Engineer, Search	Postman	skipped_title
https://job-boards.greenhouse.io/postman/jobs/7607271003	2026-04-23	greenhouse-api	Senior Fullstack Engineer - Liblab	Postman	skipped_title
https://job-boards.greenhouse.io/postman/jobs/7560532003	2026-04-23	greenhouse-api	Sr. Engineer, Client Platform (UI Platform)	Postman	skipped_title
https://job-boards.greenhouse.io/postman/jobs/7477263003	2026-04-23	greenhouse-api	Staff Engineer, Desktop Platform	Postman	skipped_title
https://job-boards.greenhouse.io/gleanwork/jobs/4581643005	2026-04-23	greenhouse-api	Software Engineer, Backend	Glean	added
https://job-boards.greenhouse.io/gleanwork/jobs/4006735005	2026-04-23	greenhouse-api	Machine Learning Engineer, Search Quality	Glean	skipped_title
https://job-boards.greenhouse.io/anthropic/jobs/5055488008	2026-04-23	greenhouse-api	Applied AI Engineer	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5068226008	2026-04-23	greenhouse-api	Applied AI Engineer, Beneficial Deployments	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5121563008	2026-04-23	greenhouse-api	Forward Deployed Engineer, Applied AI	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5012991008	2026-04-23	greenhouse-api	Forward Deployed Engineer, Applied AI	Anthropic	added
https://job-boards.greenhouse.io/anthropic/jobs/5116525008	2026-04-23	greenhouse-api	Design Engineer, Web	Anthropic	skipped_title
https://job-boards.greenhouse.io/amplitude/jobs/8519354002	2026-04-23	greenhouse-api	Software Engineer II - Data Management	Amplitude	added
https://job-boards.greenhouse.io/amplitude/jobs/8446569002	2026-04-23	greenhouse-api	Staff Software Engineer	Amplitude	added
https://job-boards.greenhouse.io/mixpanel/jobs/7800289	2026-04-23	greenhouse-api	Solutions Engineer (pre-sales)	Mixpanel	added
https://jobs.lever.co/cred/7e4d512e-fc89-40fd-9a30-46c5459bbea5	2026-04-23	lever-api	machine learning engineer	CRED	skipped_title
https://jobs.ashbyhq.com/cohere/75c0032c-7200-48bf-9d6d-355880dd93d9	2026-04-23	ashby-api	Forward Deployed Engineer, Agentic Platform	Cohere	added
https://jobs.ashbyhq.com/cohere/1bc73d85-e6f4-4338-b53a-9ffb609a950d	2026-04-23	ashby-api	Solutions Architect - Public Sector	Cohere	added
https://jobs.ashbyhq.com/cohere/e912d84c-8399-422d-8a7d-918422a3e4b1	2026-04-23	ashby-api	Audio Inference Engineer, Model Efficiency	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/38f75a48-199c-4325-a7f8-2af6ed6a1b3b	2026-04-23	ashby-api	Forward Deployed Engineer, Infrastructure Specialist	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/fea8cc38-1a55-4f1c-a652-8c39c66138fc	2026-04-23	ashby-api	Forward Deployed Engineer, Infrastructure Specialist	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/61703710-4379-42fd-a508-946f2a5fb6bc	2026-04-23	ashby-api	Member of Technical Staff, Data Analysis and Evaluation	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/e9ef9420-88e5-403b-82e8-1c36fa010d4d	2026-04-23	ashby-api	Member of Technical Staff, Integration/RL Team (Research Engineer)	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/2a989030-6d14-4924-88c1-d878911e26fa	2026-04-23	ashby-api	Member of Technical Staff, Model Efficiency	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/3136a5a5-06fd-4c82-8b72-a43467e6b128	2026-04-23	ashby-api	Member of Technical Staff, Modeling	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/d5cc437c-2397-4c1a-9d12-3a2bf64d98ea	2026-04-23	ashby-api	Member of Technical Staff, Search	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/2df2da3c-fb69-4d4d-b3c9-077b3df2ba3d	2026-04-23	ashby-api	Member of Technical Staff, Synthetic Data	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/1a5925d0-41bd-4549-9b78-f427a2dda922	2026-04-23	ashby-api	Research Engineer	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/cb5d588c-5637-423a-968b-bf637ee2caf9	2026-04-23	ashby-api	Senior Research Engineer, Model Evaluation	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/8b6696e1-f1c4-4010-bde9-3cec1340a2a6	2026-04-23	ashby-api	Site Reliability Engineer, Inference Infrastructure	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/4dd749aa-a675-4430-98fb-6701c8e14ab6	2026-04-23	ashby-api	Software Engineer, Internal Infrastructure (Europe & UK)	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/02c92e66-c89d-4a62-8961-c260d651afe1	2026-04-23	ashby-api	Software Engineer, Internal Infrastructure (North America)	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/c80f0fe9-3fc4-49fe-9f26-a7115350b1fc	2026-04-23	ashby-api	Staff Research Engineer, Model Efficiency	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/9baccd88-c051-474f-bfe8-6867fca54cee	2026-04-23	ashby-api	Data Engineer	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/9bdbb821-6536-4090-8faa-a2b04a70bbf1	2026-04-23	ashby-api	Engineering Manager, FDE Infrastructure (EMEA)	Cohere	skipped_title
https://jobs.ashbyhq.com/cohere/2166a40a-1e80-4966-9082-aa4640fc4ac5	2026-04-23	ashby-api	Engineering Manager, North	Cohere	skipped_title
https://job-boards.greenhouse.io/phonepe/jobs/7644632003	2026-04-24	greenhouse-api	Advisor Insurance	PhonePe	skipped_title
https://job-boards.greenhouse.io/phonepe/jobs/7710834003	2026-04-24	greenhouse-api	Associate Manager Collections	PhonePe	skipped_title
https://job-boards.greenhouse.io/phonepe/jobs/7701648003	2026-04-24	greenhouse-api	Business Analyst 2-5yr Lending	PhonePe	skipped_title
https://job-boards.greenhouse.io/phonepe/jobs/7701646003	2026-04-24	greenhouse-api	Business Analyst 4-6yr Merchant	PhonePe	skipped_title
https://job-boards.greenhouse.io/phonepe/jobs/7650505003	2026-04-24	greenhouse-api	Content Creator	PhonePe	skipped_title
https://job-boards.greenhouse.io/phonepe/jobs/7594427003	2026-04-24	greenhouse-api	Engineering Manager Bangalore	PhonePe	skipped_title
https://job-boards.greenhouse.io/phonepe/jobs/7699681003	2026-04-24	greenhouse-api	Enterprise Cluster Manager	PhonePe	skipped_title
